,Timestamp,Eixo X,Eixo Y,Eixo Z
0,0.0,-0.008057,-0.204834,0.841553
1,0.004041910171508789,0.337158,-1.577393,1.088379
2,0.012042999267578125,0.490723,-0.383057,1.303955
3,0.015038251876831055,-0.472900,2.205322,0.603516
4,0.02803349494934082,1.967041,0.869141,0.097168
5,0.030035018920898438,-0.037109,-1.663086,1.253174
6,0.0340728759765625,-0.251953,-0.236572,1.215332
7,0.04007267951965332,1.254883,0.867920,0.051514
8,0.04606962203979492,-0.939941,0.419678,1.182861
9,0.05005931854248047,0.382324,-0.332520,0.429443
10,0.058074235916137695,0.589111,0.269043,1.057373
11,0.06303739547729492,-0.573975,0.626709,2.130371
12,0.07399940490722656,0.143799,-1.297363,0.349121
13,0.07602381706237793,0.952881,-1.747803,1.654297
14,0.08002376556396484,-0.475830,0.672363,0.981445
15,0.08799862861633301,-0.873779,2.583252,0.562256
16,0.09304547309875488,0.002197,0.590332,1.623291
17,0.09799861907958984,-0.039795,-0.366943,0.645996
18,0.10502338409423828,-0.418701,0.054688,1.792236
19,0.11002326011657715,0.897217,0.669922,0.453857
20,0.1439986228942871,-0.253906,1.128418,1.663330
21,0.1460247039794922,0.221924,0.309570,0.870850
22,0.14799857139587402,1.338379,-0.885742,0.831055
23,0.14902377128601074,-0.546387,0.411865,0.763428
24,0.15102386474609375,1.885254,1.046387,0.071289
25,0.15199947357177734,2.654053,0.823730,1.333740
26,0.15402507781982422,-1.650146,-0.571045,1.456787
27,0.15804052352905273,-0.430664,-0.306641,1.389404
28,0.16503405570983887,0.392578,-0.583984,1.676758
29,0.1710042953491211,-0.486084,-0.787354,-0.038574
30,0.17603492736816406,-0.727783,-0.804443,1.413574
31,0.18429017066955566,-1.438721,1.353271,1.202393
32,0.18903684616088867,-0.712158,0.044922,1.094482
33,0.19403529167175293,-0.023438,-1.348145,1.920654
34,0.20203351974487305,-0.694580,-0.933838,0.243652
35,0.20703530311584473,0.979248,-2.056396,1.462402
36,0.2120373249053955,1.196045,-0.305420,0.998291
37,0.21903419494628906,-1.303711,0.442383,1.092285
38,0.23403620719909668,-0.153320,-0.579346,1.496094
39,0.23503541946411133,-0.665771,-0.753418,0.453369
40,0.23703908920288086,-0.320068,-0.144287,1.821045
41,0.24203991889953613,1.308594,0.025879,0.852051
42,0.24703359603881836,1.903076,-1.076660,0.553711
43,0.25500035285949707,-0.333496,-0.637451,2.457275
44,0.2600393295288086,-2.670166,-1.373047,0.900146
45,0.2650339603424072,-1.145752,-2.378906,1.575928
46,0.27303576469421387,0.977783,0.622070,-0.795166
47,0.279033899307251,-1.125977,1.495361,0.348877
48,0.2840003967285156,-1.421143,-1.347656,2.577637
49,0.29204893112182617,-0.474365,-1.035156,0.553223
50,0.2960798740386963,-0.441162,1.570068,1.850098
51,0.3010561466217041,0.297363,-0.109619,0.050537
52,0.3090336322784424,2.003174,0.067139,1.563721
53,0.3140535354614258,-0.773193,0.759521,1.142822
54,0.3220353126525879,-1.604736,-2.697754,2.157959
55,0.33905673027038574,-0.294189,-0.748047,1.511475
56,0.341033935546875,-0.080811,1.635986,-0.851318
57,0.3430342674255371,-0.266602,0.885010,0.748535
58,0.34400033950805664,0.006104,0.931152,0.316406
59,0.3500702381134033,-0.247559,-0.209229,2.206543
60,0.3550734519958496,-0.500000,-0.436279,1.940918
61,0.36206984519958496,0.101562,0.592285,1.211914
