,Timestamp,Eixo X,Eixo Y,Eixo Z
0,0.0,-1.094727,0.481445,4.555908
1,0.00434565544128418,2.400391,1.950439,-2.766113
2,0.012344598770141602,1.746826,3.153320,-0.810303
3,0.01734447479248047,1.697021,-0.151123,5.646484
4,0.02334904670715332,-0.852051,-1.455811,-2.260010
5,0.03134274482727051,-0.957031,1.465820,2.727295
6,0.03517651557922363,-0.475098,0.333984,-1.063477
7,0.04017972946166992,1.531982,1.901367,-0.538086
8,0.04917621612548828,0.877197,2.498779,6.448486
9,0.052176475524902344,0.504150,0.567383,0.740723
10,0.06017637252807617,-1.359131,1.138672,-4.286621
11,0.0661778450012207,0.392090,-2.287109,6.645264
12,0.07217669486999512,-2.641113,-0.781738,-1.244629
13,0.07612442970275879,-0.426270,1.565674,2.473633
14,0.07612442970275879,-1.677979,-3.000000,1.661377
15,0.08618736267089844,1.440918,0.074707,-2.114990
16,0.10640931129455566,1.497070,4.169678,5.904785
17,0.10640931129455566,2.034180,0.607910,-2.512451
18,0.11096072196960449,0.795654,1.942627,-0.209229
19,0.11096072196960449,2.219971,1.945312,7.886230
20,0.11656522750854492,-1.963867,6.044922,-7.229980
21,0.11656522750854492,3.501221,2.381104,2.285156
22,0.13071632385253906,2.957275,2.053467,1.051758
23,0.1376662254333496,-6.209961,3.466797,-1.253662
24,0.14871621131896973,-3.592773,-1.571533,6.187012
25,0.15070295333862305,-0.592041,7.937256,-4.165527
26,0.1537160873413086,-1.751465,5.670898,-3.278809
27,0.15771746635437012,0.383301,4.099121,-3.130127
28,0.1668381690979004,-3.381836,7.937256,1.974121
29,0.1668381690979004,-4.034180,-8.000000,-0.612305
30,0.17702984809875488,-3.398926,-8.000000,4.580566
31,0.18515253067016602,0.414551,1.147949,7.937256
32,0.1872258186340332,2.988770,5.204834,-8.000000
33,0.19736766815185547,5.910400,7.937256,7.937256
34,0.19736766815185547,0.440430,4.198242,-8.000000
35,0.20748305320739746,-2.089844,-8.000000,1.013428
36,0.2155444622039795,-5.841064,-7.264404,7.528564
37,0.2176215648651123,-0.575928,-6.102051,-8.000000
38,0.22568988800048828,5.036133,7.937256,7.937256
39,0.22776198387145996,-0.845947,6.524902,-8.000000
40,0.23790383338928223,-0.287842,-8.000000,4.645752
41,0.23790383338928223,-2.043457,7.937256,0.354248
42,0.2480485439300537,0.719482,0.587646,-8.000000
43,0.2561309337615967,7.937256,-6.914062,7.937256
44,0.25818371772766113,-1.672363,-8.000000,-8.000000
45,0.2683250904083252,4.127197,7.937256,7.937256
46,0.2789573669433594,7.937256,7.937256,-8.000000
47,0.28854942321777344,0.207764,-8.000000,7.518066
48,0.28854942321777344,-7.145996,7.937256,2.986084
49,0.28854942321777344,6.742676,4.092041,-5.314453
50,0.29865527153015137,0.142090,7.818604,-3.133057
51,0.29865527153015137,-5.451416,-8.000000,0.989990
52,0.3087592124938965,2.400146,7.778320,5.534668
53,0.3188607692718506,-0.782715,6.175781,-8.000000
54,0.3238070011138916,2.804199,-5.826904,7.937256
55,0.3308253288269043,-8.000000,-8.000000,-4.058105
56,0.3368251323699951,2.866211,7.937256,7.937256
57,0.34177327156066895,-5.579590,-3.710449,-8.000000
58,0.3448317050933838,-4.475342,-8.000000,7.937256
59,0.35280394554138184,5.156738,7.937256,-8.000000
60,0.35782504081726074,4.043701,-5.179932,4.243408
61,0.3628246784210205,-6.541260,-1.436279,-3.074951
62,0.3718259334564209,-5.512939,4.606445,3.895020
63,0.37290191650390625,7.880859,7.022705,7.937256
64,0.3790266513824463,-2.222412,-8.000000,-8.000000
65,0.3891599178314209,3.015137,-2.302246,7.937256
66,0.39173126220703125,7.937256,7.937256,-8.000000
67,0.3993711471557617,4.985352,-8.000000,7.550781
68,0.4074521064758301,-8.000000,-1.284424,-2.697021
69,0.4095025062561035,5.577148,7.937256,7.937256
